Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of quadrats *,Number of points per quadrat *,Observer emails *
photo,buluan,Managed Access,2022,6,11,6,4,Galaxea,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Goniastrea,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Goniastrea,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Heliofungia,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Herpolitha,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Leptoseris,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Merulina,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Merulina,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Montipora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Montipora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Mycedium,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Oceana,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Oxypora,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Oxypora,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Pavona,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Pavona,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Pectinia,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Porites,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Porites,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Rubble,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Rubble,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Sea urchin,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Seriatopora,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Silt,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Silt,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Sponge,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Sponge,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Stylophora,1,50,51,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Mussa angulosa,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Mussa angulosa,1,50,52,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Tubipora,1,50,53,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Actinaria,1,50,54,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Zoopilus,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Acropora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Agelas tubulata,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Anacropora,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Coralline algae,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Cycloseris,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Echinophyllia,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Favia,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Fungia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Montipora,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Oceana,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Oxypora,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Pachyseris,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Pavona,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Porites,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Rubble,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Silt,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Sponge,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Stylophora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Mussa angulosa,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Actinaria,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Clionaidae,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Acropora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Agelas tubulata,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Coralline algae,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Coralline algae,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Diploastrea,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Favia,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Galaxea,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Lobophyllia,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Macroalgae,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Merulina,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Oceana,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Oxypora,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Padina,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Pavona,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Porites,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Rubble,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Sand,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Seriatopora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Silt,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Soft coral,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Sponge,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Mussa angulosa,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Acropora,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Agelas tubulata,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Coralline algae,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Cyphastrea,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Coralline algae,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Diploastrea,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Echinopora,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Favia,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Halimeda,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Lobophyllia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Macroalgae,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Montipora,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Padina,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Pavona,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Porites,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Rubble,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Sand,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Seriatopora,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Silt,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Sponge,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Mussa angulosa,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Agelas tubulata,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Coralline algae,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Dead coral,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Diploastrea,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Favia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Gardineroseris,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Goniastrea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Halimeda,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Hydnophora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Macroalgae,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Montastraea,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Padina,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Platygyra,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Porites,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Rubble,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Sand,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Seriatopora,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Silt,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Soft coral,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Sponge,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Stylophora,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Mussa angulosa,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Actinaria,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Zoanthid,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Acropora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Agelas tubulata,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Astreopora,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Coralline algae,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Coralline algae,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Diploastrea,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Favia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Goniastrea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Halimeda,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Hydnophora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Isopora,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Macroalgae,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Montipora,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Padina,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Pavona,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Pocillopora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Porites,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Rubble,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Sand,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Seriatopora,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Silt,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Soft coral,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Sponge,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Mussa angulosa,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,2,Turf algae,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Acropora,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Agelas tubulata,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Coralline algae,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Coralline algae,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Diploastrea,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Echinophyllia,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Gardineroseris,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Goniastrea,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Isopora,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Lobophyllia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Macroalgae,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Pachyseris,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Padina,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Pectinia,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Porites,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Psammocora,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Rubble,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Sand,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Seriatopora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Soft coral,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Sponge,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,3,Mussa angulosa,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Acropora,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Agelas tubulata,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Coralline algae,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Cyphastrea,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Coralline algae,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Diploastrea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Echinophyllia,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Echinopora,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Favia,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Favites,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Gardineroseris,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Goniastrea,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Isopora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Lobophyllia,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Macroalgae,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Merulina,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Padina,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Pavona,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Pocillopora,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Porites,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Rubble,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Sand,1,50,49,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Seriatopora,1,50,50,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Soft coral,1,50,51,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Sponge,1,50,52,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Symphyllia,1,50,53,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8.5,4,Mussa angulosa,1,50,54,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Acanthastrea,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Acropora,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Agelas tubulata,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Coralline algae,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Cyphastrea,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Coralline algae,1,50,28,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Dead coral,1,50,29,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Diploastrea,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Echinophyllia,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Favia,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Goniastrea,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Isopora,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Macroalgae,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Padina,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Pavona,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Porites,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Rubble,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Sand,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Seriatopora,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Soft coral,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Sponge,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,17,8.5,5,Mussa angulosa,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Acropora,1,50,30,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Agelas tubulata,1,50,31,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Ascidian,1,50,32,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Coralline algae,1,50,33,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Cyphastrea,1,50,34,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Coralline algae,1,50,35,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Diploastrea,1,50,36,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Favia,1,50,37,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Favites,1,50,38,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Goniastrea,1,50,39,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Goniopora,1,50,40,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Halimeda,1,50,41,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Isopora,1,50,42,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Macroalgae,1,50,43,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Millepora,1,50,44,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Montipora,1,50,45,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Pachyseris,1,50,46,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Padina,1,50,47,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Pavona,1,50,48,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Managed Access,2022,4,17,8.5,3,Pectinia,1,50,49,10,10,10,marianoviz1988@gmail.com
